repo,pr_number,dependency,old_version,new_version,ecosystem,before_sha,after_sha,before_result,after_result,classification,failure_point,reproduced,confidence,reproduction_attempts,network_policy,log_paths,notes,created_at,title,created_at,source_dataset
conectlens/lenserfight,392,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 11:43:37,chore(deps-dev): bump babel-preset-expo from 54.0.10 to 57.0.5,2026-08-02T03:02:05Z,live_github_api
SmithyySHU/scanlark,27,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 11:44:02,chore(deps-dev): bump postcss from 8.5.15 to 8.5.25,2026-08-02T02:54:14Z,live_github_api
westbridge-inc/swift,541,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 11:47:42,build(deps): bump the production-dependencies group across 1 directory with 81 updates,2026-08-02T02:53:18Z,live_github_api
SUaDtL/singedTerra,266,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 11:48:08,chore(deps-dev): bump @types/node from 24.13.3 to 26.1.2,2026-08-02T02:53:16Z,live_github_api
SUaDtL/singedTerra,264,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 11:48:33,chore(deps): bump @supabase/supabase-js from 2.110.9 to 2.111.0 in the minor-and-patch group across 1 directory,2026-08-02T02:52:55Z,live_github_api
KudbeeZero/Kudbee-fuel-gage,251,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 11:50:04,build(deps): bump expo-asset from 11.0.5 to 57.0.8,2026-08-02T02:48:36Z,live_github_api
KudbeeZero/Kudbee-fuel-gage,248,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 11:51:37,build(deps): bump expo-application from 7.0.8 to 57.0.2,2026-08-02T02:47:23Z,live_github_api
janiorvalle/drawoverlay,23,,,,npm,,,PASS,INSTALL,PASS->FAIL,,0,,0,,,,2026-08-06 11:52:02,chore(deps): bump next from 16.2.10 to 16.2.11 in /apps/next-smoke in the npm_and_yarn group across 1 directory,2026-08-02T02:45:00Z,live_github_api
s-thom/website-2023,39,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 11:53:04,Bump the all group across 1 directory with 31 updates,2026-08-02T02:43:12Z,live_github_api
gperdomor/oss,1552,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 11:55:17,chore(deps): bump @nx/devkit from 23.0.0 to 23.1.0 in the nx group across 1 directory,2026-08-02T02:42:00Z,live_github_api
xtofuub/NyxRepost,7,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 11:55:28,Bump postcss from 8.5.16 to 8.5.25 in /client,2026-08-02T02:39:51Z,live_github_api
thatskiff33/AlpineClubBookingsNZ,2546,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 12:07:36,chore(deps): bump the npm-minor-and-patch group with 4 updates,2026-08-02T02:34:36Z,live_github_api
remarkablemark/pomodoro,1,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 12:08:19,build(deps-dev): bump typescript from 6.0.3 to 7.0.2,2026-08-02T02:31:29Z,live_github_api
rafaelfiguereod-stack/get-shit-done,37,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 12:15:49,chore(deps): bump the npm_and_yarn group across 2 directories with 13 updates,2026-08-02T02:31:09Z,live_github_api
emmahorovsky-hue/life-admin-app,290,,,,npm,,,PASS,INSTALL,PASS->FAIL,,0,,0,,,,2026-08-06 12:18:39,chore(deps): Bump @prisma/client from 6.19.3 to 7.9.1,2026-08-02T02:18:52Z,live_github_api
umisc/misc-astro,20,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:19:52,build(deps-dev): bump typescript from 5.9.3 to 6.0.3,2026-08-02T02:05:10Z,live_github_api
umisc/misc-astro,19,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:21:02,build(deps-dev): bump the development-minor-and-patch group with 5 updates,2026-08-02T02:04:42Z,live_github_api
the-developer-network/tdn-client,92,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:22:20,chore(deps-dev): bump the major-updates group across 1 directory with 5 updates,2026-08-02T02:04:37Z,live_github_api
BenAhrdt/ioBroker.lorawan,195,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:23:19,chore(deps): bump @iobroker/adapter-core from 3.4.1 to 3.4.3,2026-08-02T02:03:11Z,live_github_api
KudbeeZero/Kudbee-fuel-gage,240,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 12:25:03,build(deps-dev): bump @vitejs/plugin-react from 5.2.0 to 6.0.4,2026-08-02T02:02:39Z,live_github_api
abreufilho/vscode-office-preview,1,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:25:39,build(deps-dev): bump typescript from 6.0.3 to 7.0.2 in the dev-dependencies group,2026-08-02T02:02:18Z,live_github_api
mkhalid-s/sir-saathi,3,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:26:09,Bump postcss from 8.5.16 to 8.5.25,2026-08-02T01:57:31Z,live_github_api
sno-ai/llmix,168,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 12:26:39,chore(deps): bump js-yaml from 4.3.1 to 5.2.2,2026-08-02T01:57:16Z,live_github_api
bulletinmybeard/agent-forge-webui,8,,,,npm,,,PASS,INSTALL,PASS->FAIL,,0,,0,,,,2026-08-06 12:26:50,chore(deps): bump postcss from 8.5.16 to 8.5.25,2026-08-02T01:53:03Z,live_github_api
abreufilho/vscode-gherkin-preview,1,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:27:21,build(deps-dev): bump typescript from 6.0.3 to 7.0.2 in the dev-dependencies group,2026-08-02T01:49:25Z,live_github_api
gilbertchiao/aws-rds-health-monitor,5,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:27:49,chore(deps-dev): Bump the all-dependencies group across 1 directory with 2 updates,2026-08-02T01:47:39Z,live_github_api
the-developer-network/tdn-client,86,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:29:01,chore(deps-dev): bump the development-dependencies group with 4 updates,2026-08-02T01:44:58Z,live_github_api
Ixtria/outlook-mcp-hardened,14,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 12:30:15,build(deps-dev): bump postcss from 8.5.15 to 8.5.25,2026-08-02T01:43:32Z,live_github_api
mposition/Tomverse,263,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:32:58,Bump the production-dependencies group across 1 directory with 11 updates,2026-08-02T01:41:22Z,live_github_api
lsadehaan/lit-shell,25,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:33:09,chore(deps-dev): Bump vitest from 4.0.18 to 4.1.0,2026-08-02T01:36:47Z,live_github_api
ronload/ronaldluo.com,58,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:35:16,chore(deps): bump the production-minor-patch group with 2 updates,2026-08-02T01:33:58Z,live_github_api
prompt-security/clawsec,326,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 12:36:45,chore(deps): bump postcss from 8.5.15 to 8.5.25,2026-08-02T01:33:43Z,live_github_api
Rafa-MKR2/solix,35,,,,cargo,,,INSTALL,INSTALL,FAIL->FAIL,,0,,0,,,,2026-08-06 12:36:47,chore(deps): bump sha2 from 0.10.9 to 0.11.0 in /src-tauri,2026-08-02T01:25:28Z,live_github_api
guibranco/guibranco.github.io,906,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 13:21:47,build(deps-dev): bump the typescript group with 3 updates,2026-08-06T07:23:57Z,live_github_api
ApiBR/catalog,791,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 13:22:34,Build(deps-dev): bump typescript from 6.0.3 to 7.0.2 in the typescript group,2026-08-06T01:53:16Z,live_github_api
guibranco/pull-request-ui,847,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 13:24:00,build(deps-dev): bump typescript from 6.0.3 to 7.0.2 in the typescript group,2026-08-05T16:13:25Z,live_github_api
guibranco/github-status-action-v2,303,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 13:25:00,build(deps-dev): bump typescript from 6.0.3 to 7.0.2 in the typescript group,2026-08-05T05:33:00Z,live_github_api
LCV-Ideas-Software/astrologo-app,250,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 13:25:13,deps(deps-dev): bump typescript from 6.0.3 to 7.0.2 in /astrologo-frontend in the dev-dependencies group,2026-08-05T01:33:22Z,live_github_api
jonathan-vella/apex-vnext,253,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 13:25:50,chore(deps): bump hono from 4.12.29 to 4.13.0,2026-08-04T16:36:29Z,live_github_api
microsoft/edge-ai,741,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 13:26:26,chore(deps): bump the npm group across 2 directories with 4 updates,2026-08-04T12:31:15Z,live_github_api
JayKerb/kerbcycle-qr-code-manager-final,534,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 13:27:01,build(deps-dev): bump @types/node from 26.1.1 to 26.1.2 in the npm-minor-patch group,2026-08-04T11:05:58Z,live_github_api
guibranco/financial-dashboard,564,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 13:27:24,Bump typescript from 6.0.3 to 7.0.2 in the typescript group,2026-08-04T05:43:19Z,live_github_api
rhymion/app-generator,264,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 13:32:54,build(deps): bump the npm-minor-and-patch group across 1 directory with 26 updates,2026-08-04T00:32:15Z,live_github_api
hantsy/nestjs-rest-sample,2619,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 13:35:19,build(deps): bump brace-expansion,2026-08-03T19:46:28Z,live_github_api
super-productivity/super-productivity,9434,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 13:42:34,chore(deps): bump @angular/core from 21.2.17 to 22.1.0,2026-08-03T17:12:02Z,live_github_api
laceyenterprises/adversarial-review,768,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 14:02:57,chore(deps): bump better-sqlite3 from 12.11.1 to 13.0.2 in the tooling group,2026-08-03T16:07:04Z,live_github_api
rhymion/app-generator,258,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:08:18,build(deps): bump the npm-minor-and-patch group with 27 updates,2026-08-03T14:03:35Z,live_github_api
kitamura-tetsuo/outliner,4651,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:08:47,chore(deps-dev): bump typescript from 6.0.3 to 7.0.2 in /client in the typescript-and-lint group across 1 directory,2026-08-03T13:05:22Z,live_github_api
cascadiacollections/podr-service,676,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 14:09:18,chore(deps)(deps-dev): bump typescript from 6.0.3 to 7.0.2,2026-08-03T10:04:35Z,live_github_api
kunickiaj/codemem,1391,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 14:19:45,chore(deps): bump @opencode-ai/plugin from 1.18.9 to 1.18.10,2026-08-03T09:15:34Z,live_github_api
newlandpe/chost-pulse-worker,110,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:20:15,chore(deps-dev): Bump @cloudflare/workers-types from 5.20260727.1 to 5.20260731.1,2026-08-03T07:45:10Z,live_github_api
CameronBrooks11/freeboard,253,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:23:16,deps: bump the npm-minor-patch group across 1 directory with 16 updates,2026-08-03T05:11:46Z,live_github_api
Termix-SSH/Termix,1152,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:26:20,chore(deps-dev): bump the dev-minor-updates group across 1 directory with 19 updates,2026-08-03T04:42:50Z,live_github_api
ApiBR/sports-agenda-ui,911,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:27:01,Bump typescript from 6.0.3 to 7.0.2 in the typescript group,2026-08-03T04:33:14Z,live_github_api
shogidemo/zenn-content,82,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:27:44,chore(deps-dev): bump the minor-and-patch group with 9 updates,2026-08-03T01:06:45Z,live_github_api
Siteimprove/alfa-integrations,454,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 14:37:10,Bump the development-minor-patch group across 1 directory with 6 updates,2026-08-02T23:11:51Z,live_github_api
guibranco/projects-monitor-ui,633,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:37:42,chore(deps-dev): bump the eslint group across 1 directory with 2 updates,2026-08-02T15:22:52Z,live_github_api
neverinfamous/do-manager,115,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:38:14,chore: bump postcss from 8.5.16 to 8.5.18,2026-08-02T13:11:54Z,live_github_api
nla/nla-blacklight,1583,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:38:26,chore(deps): bump postcss from 8.5.15 to 8.5.18,2026-08-02T11:04:05Z,live_github_api
Achswap/Achswap,5,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 14:41:36,Bump the development group with 9 updates,2026-08-02T07:57:27Z,live_github_api
etiennechabert/cost-goblin,520,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:43:05,chore(deps): bump fast-uri from 3.1.2 to 3.1.5,2026-08-02T07:53:45Z,live_github_api
Anshu331/Project_management_tool,158,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:44:28,deps: bump node-appwrite from 17.1.0 to 27.1.0,2026-08-02T07:42:39Z,live_github_api
leedj8886/ai-app-builder-foundation,3,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:46:07,chore(deps): bump morgan from 1.10.1 to 1.11.0,2026-08-02T06:43:28Z,live_github_api
maddurvamsi45/Zomato-Project-1,4,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 14:48:26,Bump braces from 3.0.2 to 3.0.3 in the npm_and_yarn group across 1 directory,2026-08-02T06:14:03Z,live_github_api
2705911421/AI-local-study,15,,,,npm,,,PASS,TEST,PASS->FAIL,,0,,0,,,,2026-08-06 14:50:29,Bump @vitejs/plugin-react from 4.7.0 to 6.0.4,2026-08-02T05:59:28Z,live_github_api
omuno25/on-tap-giao-ly,2,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 14:51:51,chore(deps-dev): bump typescript from 5.9.3 to 7.0.2,2026-08-02T05:54:56Z,live_github_api
drmotionart-dot/Hepatobilary-backend,5,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 14:52:51,chore(deps): bump next from 14.2.35 to 16.2.12,2026-08-02T05:07:35Z,live_github_api
drmotionart-dot/Hepatobilary,5,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:53:39,chore(deps-dev): bump typescript from 5.9.3 to 7.0.2,2026-08-02T05:07:30Z,live_github_api
guibranco/crm-dashboard,281,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:54:19,build(deps-dev): bump typescript from 6.0.3 to 7.0.2 in the typescript group,2026-08-02T04:52:48Z,live_github_api
johlym/waterlevels.org,4,,,,gem,,,INSTALL,INSTALL,FAIL->FAIL,,0,,0,,,,2026-08-06 14:54:20,Bump view_component from 3.25.0 to 4.12.0,2026-08-02T04:26:36Z,live_github_api
nla/nla-arclight,924,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:54:31,build(deps): bump postcss from 8.5.16 to 8.5.18,2026-08-02T04:00:27Z,live_github_api
conectlens/lenserfight,391,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 14:57:47,chore(deps-dev): bump vite-plugin-dts from 4.5.4 to 5.0.3,2026-08-02T03:01:30Z,live_github_api
KudbeeZero/Kudbee-fuel-gage,250,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 14:59:25,build(deps-dev): bump @babel/core from 7.29.7 to 8.0.1,2026-08-02T02:48:31Z,live_github_api
umisc/misc-astro,18,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:00:38,build(deps): bump the production-minor-and-patch group with 5 updates,2026-08-02T02:03:21Z,live_github_api
Rafa-MKR2/solix,34,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:01:06,chore(deps): bump jsdom from 25.0.1 to 30.0.1,2026-08-02T01:25:25Z,live_github_api
XBZ-E-Sport/xbz-web,10,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:02:28,chore(deps-dev): bump typescript from 5.9.3 to 7.0.2,2026-08-02T01:16:13Z,live_github_api
XBZ-E-Sport/xbz-web,9,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:03:44,chore(deps-dev): bump eslint from 9.39.5 to 10.8.0,2026-08-02T01:15:59Z,live_github_api
manhquydev/cmc_edu,44,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 15:06:51,build(deps-dev): bump vite from 6.4.3 to 8.1.5,2026-08-02T01:14:26Z,live_github_api
manhquydev/cmc_edu,43,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 15:10:10,build(deps-dev): bump @vitejs/plugin-react from 4.7.0 to 6.0.4,2026-08-02T01:14:01Z,live_github_api
madebyclowd/taiga-mcp-server,4,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:10:52,chore(deps): bump the npm-production-dependencies group with 2 updates,2026-08-02T01:08:41Z,live_github_api
madebyclowd/taiga-mcp-server,3,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:11:31,chore(deps-dev): bump the npm-dev-dependencies group with 8 updates,2026-08-02T01:08:24Z,live_github_api
HLLMR/silo,48,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:11:42,Bump typescript from 5.9.3 to 7.0.2,2026-08-02T00:57:47Z,live_github_api
HLLMR/silo,47,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:11:52,Bump @sveltejs/vite-plugin-svelte from 5.1.1 to 7.2.0,2026-08-02T00:57:39Z,live_github_api
gre/react-native-view-shot,672,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:13:09,chore(deps-dev): bump postcss from 8.5.12 to 8.5.25 in /example-web,2026-08-02T00:55:44Z,live_github_api
shinyaoguri/typedcode,207,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:13:48,ci(deps-dev): bump the dev-dependencies group across 1 directory with 9 updates,2026-08-02T00:55:01Z,live_github_api
s-thom/create-robots-txt-action,67,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:15:12,Bump the all group with 2 updates,2026-08-02T00:54:25Z,live_github_api
guibranco/exchange-rates-ui,252,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:16:00,build(deps-dev): bump typescript from 6.0.3 to 7.0.2 in the typescript group,2026-08-02T00:52:53Z,live_github_api
corexAl/CorexAI,4,,,,pip,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 15:17:22,Update tokenizers requirement from >=0.20.0 to >=0.23.1,2026-08-02T00:48:42Z,live_github_api
aws-samples/sample-citadel,55,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:19:33,"build(deps): bump brace-expansion, eslint and jest",2026-08-02T00:47:43Z,live_github_api
dandiabil/my-portfolio,9,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:19:45,Bump json5 from 2.2.1 to 2.2.3,2026-08-02T00:44:45Z,live_github_api
dandiabil/my-portfolio,8,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:19:56,Bump braces from 3.0.2 to 3.0.3,2026-08-02T00:44:35Z,live_github_api
Krupal-Shah/Krupal-Shah.github.io,16,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:20:19,Bump esbuild and vite,2026-08-02T00:44:25Z,live_github_api
Krupal-Shah/Krupal-Shah.github.io,12,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 15:20:39,Bump @vitejs/plugin-react from 4.7.0 to 6.0.4,2026-08-02T00:43:26Z,live_github_api
jonathan-vella/apex-vnext,250,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 16:29:20,chore(deps): bump ip-address from 10.2.0 to 10.4.0,2026-08-04T05:58:09Z,live_github_api
super-productivity/super-productivity,9433,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 16:40:06,chore(deps): bump @angular/compiler from 21.2.17 to 21.2.19,2026-08-03T17:10:51Z,live_github_api
Achswap/Achswap,4,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 16:42:54,Bump the production-minor group with 37 updates,2026-08-02T07:55:49Z,live_github_api
etiennechabert/cost-goblin,519,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 16:44:04,chore(deps): bump hono from 4.12.26 to 4.12.33,2026-08-02T07:53:10Z,live_github_api
maddurvamsi45/Zomato-Project-1,2,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 16:46:05,Bump the npm_and_yarn group across 1 directory with 1 update,2026-08-02T06:14:00Z,live_github_api
2705911421/AI-local-study,12,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 16:47:59,Bump vite from 7.3.6 to 8.1.5,2026-08-02T05:58:57Z,live_github_api
drmotionart-dot/Hepatobilary,3,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 16:48:44,chore(deps): bump next from 14.2.35 to 16.2.12,2026-08-02T05:07:17Z,live_github_api
drmotionart-dot/Hepatobilary-backend,2,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 16:49:35,chore(deps): bump react and @types/react,2026-08-02T05:07:14Z,live_github_api
conectlens/lenserfight,390,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 16:52:22,chore(deps): bump @dicebear/core from 9.4.2 to 9.4.3,2026-08-02T03:00:24Z,live_github_api
Rafa-MKR2/solix,32,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 16:52:44,chore(deps): bump typescript from 5.9.3 to 7.0.2,2026-08-02T01:25:18Z,live_github_api
manhquydev/cmc_edu,42,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 16:56:23,build(deps-dev): bump vitest from 2.1.9 to 4.1.10,2026-08-02T01:13:39Z,live_github_api
HLLMR/silo,45,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 16:56:31,Bump vite from 6.4.3 to 8.1.5,2026-08-02T00:57:37Z,live_github_api
Krupal-Shah/Krupal-Shah.github.io,6,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 16:56:50,Bump vite from 5.4.21 to 8.1.5,2026-08-02T00:42:44Z,live_github_api
craigrallen/dream-wellness,14,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 16:57:02,"chore(deps): bump brace-expansion, eslint and typescript-eslint",2026-08-02T00:39:21Z,live_github_api
MauricioTAzevedo/escola,18,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 16:57:59,chore(deps-dev): bump postcss from 8.5.20 to 8.5.25,2026-08-02T00:31:53Z,live_github_api
MauricioTAzevedo/escola,17,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 16:58:51,chore(deps): bump @tanstack/react-query from 5.101.3 to 5.101.4,2026-08-02T00:31:35Z,live_github_api
MauricioTAzevedo/escola,15,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-06 16:59:47,chore(deps): bump zod from 3.25.76 to 4.4.3,2026-08-02T00:31:00Z,live_github_api
KadoProG/todo-frontend-react-v2,63,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:01:04,chore(deps-dev): bump the dev-dependencies group across 1 directory with 14 updates,2026-08-02T00:28:14Z,live_github_api
tommisullivan/github-repo-search,7,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:02:01,Bump the dev-dependencies group with 5 updates,2026-08-02T00:10:23Z,live_github_api
bibhu2020/myblogs,303,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:03:36,chore(deps): bump postcss from 8.5.16 to 8.5.25,2026-08-02T00:00:43Z,live_github_api
blwatkins/p5-webpack-typescript-template,137,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:04:01,dependabot npm update(deps-dev): bump typescript from 6.0.3 to 7.0.2 in the development-dependencies group,2026-08-01T23:43:56Z,live_github_api
fannheyward/coc-sql,769,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:04:12,chore(deps-dev): bump @types/node from 16.18.126 to 26.1.2,2026-08-01T23:42:38Z,live_github_api
eavalenzuela/skein,17,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:04:30,Bump vite and @sveltejs/vite-plugin-svelte,2026-08-01T23:40:32Z,live_github_api
RomainBoiret/FishFric-remastered,3,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:05:56,Bump the npm-dependencies group with 7 updates,2026-08-01T23:40:20Z,live_github_api
eavalenzuela/skein,16,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:06:17,Bump js-yaml from 4.1.1 to 4.3.1,2026-08-01T23:40:13Z,live_github_api
luzes-dev/deepref,10,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:07:22,Bump typescript from 6.0.3 to 7.0.2,2026-08-01T23:39:22Z,live_github_api
mihosann17/suika-game,32,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:07:56,chore: bump vitest from 2.1.9 to 4.1.10,2026-08-01T23:37:21Z,live_github_api
fannheyward/coc-basedpyright,119,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:08:17,chore(deps-dev): bump @types/node from 16.18.126 to 26.1.2,2026-08-01T23:33:33Z,live_github_api
smsag/vizardry,116,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-06 17:08:54,deps: bump the dev-dependencies group across 1 directory with 12 updates,2026-08-01T23:29:11Z,live_github_api
